,date,name,scaled,week,year,scaled_day_0,scaled_day_1,scaled_day_2,scaled_day_3,scaled_day_4,scaled_day_5,scaled_day_6,scaled_day_7,scaled_day_8,scaled_day_9,scaled_day_10,scaled_day_11,scaled_day_12,scaled_day_13
9297,2019-03-30,starbucks,51.84,13,2019,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46,41.58000000000001,44.82,41.040000000000006,40.5,41.040000000000006,54.0
9303,2019-03-31,starbucks,53.46,13,2019,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46,41.58000000000001,44.82,41.040000000000006,40.5,41.040000000000006
9309,2019-04-01,starbucks,27.0,14,2019,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46,41.58000000000001,44.82,41.040000000000006,40.5
9315,2019-04-02,starbucks,26.46,14,2019,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46,41.58000000000001,44.82,41.040000000000006
9321,2019-04-03,starbucks,27.540000000000006,14,2019,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46,41.58000000000001,44.82
9327,2019-04-04,starbucks,30.78,14,2019,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46,41.58000000000001
9333,2019-04-05,starbucks,29.700000000000006,14,2019,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84,53.46
9339,2019-04-06,starbucks,36.18,14,2019,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006,51.84
9345,2019-04-07,starbucks,36.04,14,2019,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001,41.040000000000006
9351,2019-04-08,starbucks,28.09,15,2019,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2,41.58000000000001
9357,2019-04-09,starbucks,26.5,15,2019,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001,43.2
9363,2019-04-10,starbucks,27.03,15,2019,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001,42.12000000000001
9369,2019-04-11,starbucks,25.97,15,2019,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84,42.12000000000001
9375,2019-04-12,starbucks,29.68,15,2019,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46,51.84
9381,2019-04-13,starbucks,36.57,15,2019,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0,53.46
9387,2019-04-14,starbucks,33.39,15,2019,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46,27.0
9393,2019-04-15,starbucks,27.03,16,2019,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006,26.46
9399,2019-04-16,starbucks,27.56,16,2019,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78,27.540000000000006
9405,2019-04-17,starbucks,28.09,16,2019,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006,30.78
9411,2019-04-18,starbucks,28.09,16,2019,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18,29.700000000000006
9417,2019-04-19,starbucks,30.74,16,2019,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04,36.18
9423,2019-04-20,starbucks,34.980000000000004,16,2019,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09,36.04
9429,2019-04-21,starbucks,59.0,16,2019,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5,28.09
9435,2019-04-22,starbucks,33.629999999999995,17,2019,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03,26.5
9441,2019-04-23,starbucks,31.86,17,2019,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97,27.03
9447,2019-04-24,starbucks,32.45,17,2019,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68,25.97
9453,2019-04-25,starbucks,33.04,17,2019,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57,29.68
9459,2019-04-26,starbucks,31.27,17,2019,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39,36.57
9465,2019-04-27,starbucks,41.89,17,2019,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03,33.39
9471,2019-04-28,starbucks,45.5,17,2019,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56,27.03
9477,2019-04-29,starbucks,33.800000000000004,18,2019,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09,27.56
9483,2019-04-30,starbucks,37.05,18,2019,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09,28.09
9489,2019-05-01,starbucks,27.95,18,2019,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74,28.09
9495,2019-05-02,starbucks,37.05,18,2019,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004,30.74
9501,2019-05-03,starbucks,33.15,18,2019,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0,34.980000000000004
9507,2019-05-04,starbucks,37.05,18,2019,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995,59.0
9513,2019-05-05,starbucks,51.3,18,2019,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86,33.629999999999995
9519,2019-05-06,starbucks,95.0,19,2019,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45,31.86
9525,2019-05-07,starbucks,82.64999999999998,19,2019,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04,32.45
9531,2019-05-08,starbucks,57.0,19,2019,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27,33.04
9537,2019-05-09,starbucks,53.2,19,2019,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89,31.27
9543,2019-05-10,starbucks,52.25,19,2019,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5,41.89
9549,2019-05-11,starbucks,57.0,19,2019,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004,45.5
9555,2019-05-12,starbucks,39.0,19,2019,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05,33.800000000000004
9561,2019-05-13,starbucks,29.25,20,2019,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95,37.05
9567,2019-05-14,starbucks,27.3,20,2019,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05,27.95
9573,2019-05-15,starbucks,26.65,20,2019,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15,37.05
9579,2019-05-16,starbucks,27.3,20,2019,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05,33.15
9585,2019-05-17,starbucks,28.6,20,2019,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3,37.05
9591,2019-05-18,starbucks,35.1,20,2019,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0,51.3
9597,2019-05-19,starbucks,32.86,20,2019,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998,95.0
9603,2019-05-20,starbucks,26.04,21,2019,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0,82.64999999999998
9609,2019-05-21,starbucks,25.42,21,2019,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2,57.0
9615,2019-05-22,starbucks,26.04,21,2019,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25,53.2
9621,2019-05-23,starbucks,29.76,21,2019,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0,52.25
9627,2019-05-24,starbucks,28.52,21,2019,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0,57.0
9633,2019-05-25,starbucks,32.24,21,2019,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25,39.0
9639,2019-05-26,starbucks,30.6,21,2019,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3,29.25
9645,2019-05-27,starbucks,32.4,22,2019,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65,27.3
9651,2019-05-28,starbucks,22.8,22,2019,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3,26.65
9657,2019-05-29,starbucks,23.4,22,2019,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6,27.3
9663,2019-05-30,starbucks,24.0,22,2019,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1,28.6
9669,2019-05-31,starbucks,25.2,22,2019,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86,35.1
9675,2019-06-01,starbucks,59.4,22,2019,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04,32.86
9681,2019-06-02,starbucks,55.8,22,2019,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42,26.04
9687,2019-06-03,starbucks,46.8,23,2019,46.8,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04,25.42
9693,2019-06-04,starbucks,47.4,23,2019,47.4,46.8,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76,26.04
9699,2019-06-05,starbucks,46.2,23,2019,46.2,47.4,46.8,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52,29.76
9705,2019-06-06,starbucks,54.0,23,2019,54.0,46.2,47.4,46.8,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24,28.52
9711,2019-06-07,starbucks,51.0,23,2019,51.0,54.0,46.2,47.4,46.8,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6,32.24
9717,2019-06-08,starbucks,55.8,23,2019,55.8,51.0,54.0,46.2,47.4,46.8,55.8,59.4,25.2,24.0,23.4,22.8,32.4,30.6
